pdf_name,struct_score,image_score_signature,image_score_stamp,image_score_logo,image_score_internal,avg_ela_variance,image_score,ocr_similarity,ocr_error_ratio,font_anomaly_ratio,overlap_density,max_local_overlap,overlap_severity,ocr_layout_mismatch,font_ocr_mix,normalized_overlap,relative_ocr_drop,struct_text_conflict,image_text_conflict,image_signature_conflict,image_internal_conflict,ocr_noise_weighted,extreme_overlap_flag,cleanliness_score,tamper_signal,tamper_ratio,num_startxref,objects_with_multiple_revisions,stream_length_mismatch_count,metadata_mismatch,time_gap_seconds,tri_modal_conflict,label
2EDEPZ4VHTLPTWSZR6FAVUJ3B2ZVSIPS.pdf,0.1125,0,0,0,0.5283214730049645,0.02170805567692899,0.6742700113480772,0.92664197849496,0.043478260869565216,0.0,0.0,3,0.0,0.0,0.0,0.0,0.07335802150504,0.03914197849496,0.6009119898430372,0.07335802150504,0.45496345149992445,0.043478260869565216,0,0.92664197849496,1.8521916540453391,1.036614473201228,1,0,0,1,0.0,1.0900914843530416,0
2F73J4NP2YHKVISKHDIDJ7RGPDKTQZ7D.pdf,0.1125,0,0,0,0.6523619621899688,0.006015323283029839,0.7555491362080111,0.05772193765358124,0.940959409594096,0.025830258302583026,0.6236162361623616,6,3.7416974169741697,0.5867975653926281,0.02430522460206152,0.08908803373748023,0.9422780623464188,0.8297780623464187,0.18672892613840764,0.9422780623464188,0.28991610015645,1.5277569749867241,0,0.02172560015005641,8.735061159109044,4.676033938186719,1,0,0,1,0.0,1.8752432987108798,0
2FDPTMT2NZDE6RIJSZZXGBMD7LYL7YHV.pdf,0.075,0,0,0.4995980015123376,0.5007641618270304,0.07029820916504968,0.8440760116352826,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.075,0.8440760116352826,0.0,0.5007641618270304,0.0,0,1.0,1.4449163708327022,0.7529229494153598,2,0,0,0,0.0003356481481481481,1.269840173462313,0
2KH4X5DOMVDC44GAIAFOCYEKJMXGQH4T.pdf,0.1125,0,0,0,0.707260187019473,0.004414903440992517,0.7880207805167723,0.9521780996860094,0.027777777777777776,0.041666666666666664,0.6388888888888888,7,4.472222222222221,0.017746913580246913,0.0011574074074074073,0.0798611111111111,0.047821900313990584,0.06467809968600942,0.7401988802027817,0.047821900313990584,0.6594382867054824,0.045524691358024685,0,0.3438420915532812,4.06809328352921,2.140515023688955,1,0,0,1,0.0,1.3827809675362452,0
2KPPNYIT75S3H25JKEWTMQ7WRNCCTMJM.pdf,0.0625,0,0,0,0.49162341061712045,0.00270676208502036,0.6295577756639978,0.8581915336673361,0.1935483870967742,0.0,0.0,3,0.0,0.0,0.0,0.0,0.14180846633266386,0.07930846633266386,0.487749309331334,0.14180846633266386,0.3498149442844566,0.1935483870967742,0,0.8581915336673361,2.2336784699802887,1.3200958632182331,2,0,0,1,0.0,1.0586811862811183,0
2KQDEYIMQDVT2DUARRCJV5HEUYY2HO7H.pdf,0.1375,0,0,0,0.47809936738131315,0.0021307870937955294,0.6167271567745534,0.5649868135770527,0.25,0.0,0.0,3,0.0,0.0,0.0,0.0,0.4350131864229473,0.2975131864229473,0.18171397035160608,0.4350131864229473,0.04308618095836586,0.25,0,0.5649868135770527,2.8510832874404444,1.6252645938298258,2,0,0,0,0.0,0.9573265241558664,0
2QCQAIXCPZZPZPEEBHJT4WUB5BA42DCP.pdf,0.1125,0,0,0,0.6341964065125493,0.0036732251939922975,0.7423538110663181,0.9386347852644847,0.04225352112676056,0.0,0.4507042253521127,7,3.154929577464789,0.01904384050783575,0.0,0.056338028169014086,0.06136521473551526,0.05113478526448474,0.6809885963308029,0.06136521473551526,0.572831191777034,0.061297361634596315,0,0.5155881214833085,3.5284208770824708,1.9022635940532977,1,0,0,1,0.0,1.2640502175788675,0
2QWDF5JK4N7WQ4NQRZRLF4CYOUF32WTR.pdf,0.1875,0,0,0.41705167673745497,0.4188808877655841,0.0014711501639127751,0.7459351637933873,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.1875,0.7459351637933873,0.0,0.4188808877655841,0.0,0,1.0,1.381832116484541,0.7147031058302443,1,0,1,0,0.0,0.9773160515589714,0
2RE7KOL5KV5FFCUG6CYUVEFF4KIUZN2V.pdf,0.275,0.6265997060403341,0.5355671294201878,0.35091692078419534,0.5341032070925433,0.003271751355133987,0.9847991610959781,0.49405238895015563,0.5429447852760736,0.06646216768916155,5.293967280163599,46,243.52249488752557,2.874331928186985,0.03608528736497421,0.11263760170560849,0.5059476110498444,0.2309476110498444,0.47885155004613367,0.12065209499048968,0.028155596042698905,3.417276713463058,1,-2.1214447928386284,20.795183027092133,9.2022261912013,2,0,0,0,0.0006944444444444445,0.8586068521291667,0
2REYVBYLIEUNFBZ5FULJCPTJCZHNOENV.pdf,0.0625,0,0,0,0.7104495382385448,0.0054663957113166885,0.7903013927835146,0.9512046009551455,0.048295454545454544,0.0,3.4176136363636362,18,61.51704545454545,0.16505520402892562,0.0,0.1798744019138756,0.048795399044854526,0.013704600955145474,0.7415059937386601,0.048795399044854526,0.6616541391936903,0.21335065857438018,0,-2.2996452142409907,11.19495372663266,6.042176873482469,2,0,1,1,0.0,1.4382509310220595,0
2UD7BSKC7GT3V7I6DK5NH5TFKJ6F3EXL.pdf,0.075,0,0,0,0.5019000191205195,0.035528698381967865,0.6615047630993535,0.9051870888101091,0.046153846153846156,0.05169230769230769,6.643076923076923,54,358.72615384615386,0.306603550295858,0.0023857988165680473,0.12078321678321678,0.09481291118989088,0.019812911189890883,0.5666918519094626,0.09481291118989088,0.40708710793062863,0.35275739644970416,1,-5.108040371931508,22.825590828705373,13.144559873228182,2,0,0,1,4.6296296296296294e-05,1.088404782219873,0
2WE4HZPD57KVPL4RQKCB4PUG42SQ2RMJ.pdf,0.15,0.9321960523772628,0.5098842954146144,0.4181013068578304,0.7034813455497796,0.04728737668337224,0.9964648378937195,0.837395816713743,0.1519756838905775,0.06990881458966565,3.7750759878419453,20,75.5015197568389,0.5737197549911771,0.010624439907244019,0.17976552323056882,0.16260418328625703,0.012604183286257037,0.8338606546074625,0.7695918690910057,0.5408771622635226,0.7256954388817546,0,-2.323837023281603,13.19479519000023,6.147221681463928,2,0,1,1,0.0002662037037037037,2.156933869248248,0
2XJLJAFHRTLAIWFDDAVMV2U4QJMISM4P.pdf,0.125,0,0,0,0.7265364254507017,0.005477407101463232,0.7991940461403506,0.7338395824198841,0.15306122448979592,0.030612244897959183,5.161989795918367,26,134.21173469387753,0.790100478967097,0.004685547688463141,0.19118480725623582,0.2661604175801159,0.14116041758011588,0.5330336285602347,0.2661604175801159,0.46037600787058586,0.9431617034568929,1,-3.054232853872553,16.5395687704607,8.595582552412859,2,0,0,1,130.89439814814816,1.4007304715910522,0
2XP6SY3BBU24ICI4JSHCLNQKAKGVMMPG.pdf,0.475,0,0,0.6133102548771912,0.6230364991662912,0.002391153024716215,0.8912708819265296,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.475,0.8912708819265296,0.0,0.6230364991662912,0.0,0,1.0,2.175073426960546,0.9191988303510213,2,0,5,0,0.00030092592592592595,1.0393073810928208,0
2YS3ALM6OTD5ENWN4Z5LOBWG735756DX.pdf,0.1375,0,0,0.6036008018017684,0.6111549298556954,0.002859796409604362,0.8860080160554926,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.1375,0.8860080160554926,0.0,0.6111549298556954,0.0,0,1.0,1.6507301657989122,0.8157764400739802,2,0,0,0,0.0,1.3596629459111882,0
2ZJG56HD3YEZGEQZL4RFOYNIMTZISHDX.pdf,0.125,0,0,0,0.8812226199164945,0.006674621611354362,0.8692110725550134,0.590641924275439,0.4090909090909091,0.0,0.0,3,0.0,0.0,0.0,0.0,0.40935807572456095,0.28435807572456095,0.45985299683045244,0.40935807572456095,0.4718645441919336,0.4090909090909091,0,0.590641924275439,3.903054930981739,1.9571924881457436,1,0,0,1,0.0,1.625433692471508,0
2a85b52768ea5761b773be49b09d15f0b95415b0.pdf,0.125,0,0,0.33423343585880216,0.33339986228863056,0.007008818321138685,0.6503454519248816,0.5014516503066119,0.49057920446615494,0.0006978367062107466,8.487090020935101,41,347.97069085833914,4.163589870702984,0.00034234417618014996,0.2020735719270262,0.4985483496933881,0.3735483496933881,0.15179710223149345,0.4985483496933881,0.16514848740475757,4.654169075169139,1,-3.7544136469920715,26.53344596316561,14.945511553482321,2,0,0,1,0.4456597222222222,1.1890422890230272,0
2c143c1675c174d0317c3a1f67b68b2b60047467.pdf,0.05,0.47983986991277505,0.4344073650825196,0,0.45489734196045606,0.0026674713902771125,0.9406595718170861,0.5146346663077231,0.4657534246575342,0.0350076103500761,3.9604261796042617,23,91.08980213089802,1.8445820562540396,0.016304914409624484,0.1650177574835109,0.48536533369227686,0.43536533369227687,0.4552942381248093,0.005525463779501805,0.030467991731820798,2.310335480911574,1,-1.523537939069287,14.617772240258395,7.343180344449958,2,0,0,1,2.1006597222222223,0.9266530273284087,0
32PQ6TLRU26TDGA4NLYBMYEHYGX3X7US.pdf,0.35,0.9640716249984408,0,0,0.9496059184112249,0.21391576799137121,0.9943634151174708,0.8602953486306338,0.17857142857142858,0.0,0.0,1,0.0,0.0,0.0,0.0,0.13970465136936616,0.21029534863063382,0.8546587637481047,0.8243669736290746,0.8099012670418587,0.17857142857142858,0,0.8602953486306338,3.51264222713251,1.4983352002857029,1,0,4,1,0.0,2.2786316557884043,0
35CQZCOMND26DXY46FVVS47WB2AL75OK.pdf,0.0,0.743403972601263,0,0,0.7445920014592449,0.0013641361292542726,0.9695627681140886,0.7138764988102677,0.21965317919075145,0.05202312138728324,0.9884393063583815,9,8.895953757225433,0.21711383607871965,0.01142704400414314,0.09884393063583816,0.2861235011897323,0.2861235011897323,0.6834392669243563,0.4572804714115307,0.4584685002695126,0.43676701526947104,0,0.008252907500696733,6.327851702551851,3.212820533062242,1,0,0,0,0.16296296296296298,1.8853117397951318,0
35DKLURQRIKJHCGH3IP5TO2BTAOV4CBN.pdf,0.15,0,0,0,0.6902324695772174,0.004438994685724464,0.7781546739506876,0.9090614700018068,0.059113300492610835,0.0,1.0295566502463054,9,9.266009852216749,0.060860491640175686,0.0,0.10295566502463054,0.09093852999819318,0.05906147000180681,0.6872161439524944,0.09093852999819318,0.5992939395790242,0.1199737921327865,0,-0.026868811921235636,5.154405773127555,2.6732325174756078,2,0,0,1,5.787037037037037e-05,1.318387143527905,0
35REBWQXW3JLUKC6DAANAQ2P3RI5B6A6.pdf,0.5,0,0,0,0.66543923713099,0.005044391006347522,0.7633574733127771,0.298492392640875,0.6982281284606866,0.03986710963455149,3.8361018826135105,29,111.2469545957918,2.678474238081748,0.027836337347269896,0.12787006275378368,0.701507607359125,0.20150760735912499,0.06184986595365216,0.701507607359125,0.03606837022813503,3.3767023665424345,1,-0.8465548367145967,16.05055339084474,7.091479618264741,1,0,14,1,0.0,1.0009334509000372,0
37RZ6AARR76UDY2JH4LRVGQBIPYUQ2A2.pdf,0.1375,0,0,0,0.419895661265035,0.001353457979761702,0.5590619730488183,0.9245601786290615,0.028169014084507043,0.0,0.0,3,0.0,0.0,0.0,0.0,0.07543982137093852,0.06206017862906149,0.4836221516778798,0.07543982137093852,0.3444558398940965,0.028169014084507043,0,0.9245601786290615,1.610983834318329,0.9495579058767298,2,0,0,1,0.0,0.8414576343138533,0
37WOUPCWLZGR4AFDBNNHKUHNTVLYXVLD.pdf,0.1375,0,0,0,0.7131498213956793,0.005566555002865737,0.7918619880280504,0.014483197369166574,0.9773584905660377,0.018867924528301886,0.3849056603773585,4,1.539622641509434,0.3761908152367391,0.01844072623709505,0.0769811320754717,0.9855168026308334,0.8480168026308335,0.193654814602783,0.9855168026308334,0.2723669812351541,1.3535493058027768,0,0.008908532721411892,8.162095797915384,4.2304636706653715,2,0,0,1,0.0,1.912245771894038,0
3EG2SKQ4OJ5RGGAPXC4LPRAYJJJNH2XO.pdf,0.15,0,0.4422256098252573,0,0.43505078238989725,0.006817992124818508,0.8015680972885656,0.840209176276751,0.14705882352941177,0.08823529411764706,0.0,3,0.0,0.0,0.012975778546712804,0.0,0.15979082372324904,0.009790823723249048,0.6417772735653166,0.15979082372324904,0.2752599586666482,0.14705882352941177,0,0.840209176276751,2.229330540217407,1.1423278251549376,2,0,0,0,0.0002314814814814815,1.0866188796784628,0
3G2C6NNZ42WCE3GQ2SREVI2FQIJMQTVT.pdf,0.2,0.6043833079130068,0.46850198407618265,0.3898267686613333,0.4874805466941991,0.007531570374817738,0.9803439532271591,0.41791419509610817,0.5970149253731343,0.0,0.0,7,0.0,0.0,0.0,0.0,0.5820858049038918,0.3820858049038918,0.3982581483232672,0.022297503009114927,0.09460525820969273,0.5970149253731343,0,0.41791419509610817,4.731374217212025,2.1700127680355425,2,0,0,1,0.001099537037037037,0.8972467144459666,0
3HATKPN6TVEYUNQ6PK5MYH6VA6VX6ECE.pdf,0.325,0,0,0,0.8147883530360788,0.007336190813665421,0.8428650753904504,0.9341518125179189,0.05819295558958652,0.08269525267993874,2.9601837672281777,11,32.562021439509955,0.17226184250332427,0.004812281166673311,0.24668198060234814,0.0658481874820811,0.2591518125179189,0.7770168879083693,0.0658481874820811,0.7489401655539977,0.2304547980929108,0,-1.8311092190244047,9.926036470322945,4.578715060730975,2,0,0,1,-0.15135416666666668,1.332653428426529,0
3HYJT3CPUFRXVQSY3IJIK5ERD4XWBDUQ.pdf,0.1375,0,0,0.6946320851856161,0.7042109865323782,0.002731289021052863,0.9239393741478856,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.1375,0.9239393741478856,0.0,0.7042109865323782,0.0,0,1.0,1.7926397143740047,0.8696058379669829,2,0,0,1,0.0,1.490650360680264,0
3I2DH7KNN6KICUFNT6P4MKHUAPPBJD2Y.pdf,0.3125,0,1.0,0,1.0000000000000002,0.006712177122443289,0.9868267949699262,0.40337592150830814,0.4,0.03636363636363636,0.0,2,0.0,0.0,0.014545454545454545,0.0,0.5966240784916919,0.28412407849169186,0.39020271647823435,0.5966240784916919,0.40337592150830837,0.4,0,0.40337592150830814,4.133537197051903,1.7977162733433756,2,0,9,1,0.0,1.6743267949699265,0
3IFL3YAHHYK5PMUEVWZZ2PHZ7TYPPTET.pdf,0.1125,0,0,0,0.6791295061896279,0.006292773939926103,0.7723981925581579,0.04237835649828627,0.9562043795620438,0.021897810218978103,0.0,3,0.0,0.0,0.02093878203420534,0.0,0.9576216435017137,0.8451216435017137,0.18522345094355586,0.9576216435017137,0.2784921373120859,0.9562043795620438,0,0.04237835649828627,7.118259947271892,3.77646918829663,1,0,0,1,0.0,1.8960119733719576,0
3KT2OE6FWFEQPKT754Z3YHJQ3XTLPQZS.pdf,0.1125,0,0,0,0.8339338643006516,0.00587683873440551,0.8504987892197499,0.9419920559283169,0.04,0.13333333333333333,0.38666666666666666,6,2.32,0.015466666666666667,0.005333333333333333,0.05523809523809524,0.05800794407168308,0.05449205592831692,0.7924908451480668,0.05800794407168308,0.7759259202289686,0.05546666666666667,0,0.5777551276360343,3.7756973231929245,1.923433342867055,1,0,0,1,0.0,1.5719326535204015,0
3KYS5FP4VPQMHQKSV6PY3UOXQILNMOPO.pdf,0.35,0,0,0,0.6764382217978967,0.00480550384873003,0.770039151568442,0.900053164714124,0.09821428571428571,0.0,0.8392857142857143,10,8.392857142857142,0.08242984693877552,0.0,0.0762987012987013,0.099946835285876,0.250053164714124,0.670092316282566,0.099946835285876,0.5764913865120207,0.18064413265306123,0,0.14465140147191277,5.290756581591068,2.4955938090468157,1,0,4,1,0.0,1.0964773733663389,0
3OHZBJVNLM4IAL6GLY3AKUQIVCNLPJLO.pdf,0.0,0,0.6183970402414529,0,0.608958617414031,0.01951388913501552,0.9146478427768087,0.17363317209140958,0.7608695652173914,0.0,1.393719806763285,20,27.874396135265698,1.0604389834068473,0.0,0.06636760984587071,0.8263668279085904,0.8263668279085904,0.08828101486821827,0.8263668279085904,0.21740821049455938,1.8213085486242386,0,-0.06836281896352599,11.42484329679133,5.967072921473596,1,0,0,0,0.0,1.9584228811799584,0
3PILGMQ4BBDRSLAPZCPVAHBNX53K2NUJ.pdf,0.0125,0,0,0,0.6730413411506572,0.006267327072179176,0.7686756748519473,0.0646605402606516,0.9350180505415162,0.09025270758122744,0.5956678700361011,5,2.9783393501805056,0.5569602106113725,0.08438791069869281,0.09927797833935019,0.9353394597393484,0.9228394597393484,0.16666378488740108,0.9353394597393484,0.26229811858869123,1.4919782611528887,0,0.0261443339682057,8.683504344603257,4.875153230084975,1,0,0,0,0.0,1.953813253179987,0
3SX4ZUITX7U6NVFXAEJBBJXEQ76IJFKV.pdf,0.1125,0,0,0,0.7319050241608733,0.004888104497970917,0.8018324418651194,0.902757445147605,0.07563025210084033,0.01680672268907563,0.6638655462184874,9,5.974789915966387,0.050208318621566266,0.001271096673963703,0.06638655462184874,0.09724255485239497,0.015257445147605034,0.7045898870127244,0.09724255485239497,0.6346624693084784,0.1258385707224066,0,0.30344788072188406,4.4969109734390535,2.349075257303662,1,0,0,1,0.0,1.4212374660259925,0
3WVRGDKMXZRPVBBNRYOLXY3J3VIZROXI.pdf,0.2875,0.41328373679183056,0.6434283514423677,0,0.5597715211331612,0.0018681814494883853,0.965589732956762,0.38313110895821034,0.5972952667167544,0.09166040570999248,3.7129977460555974,25,92.82494365138993,2.217755979048986,0.054748326475915876,0.14280760561752298,0.6168688910417897,0.3293688910417897,0.3487208419149723,0.2035851542499591,0.05709736990862846,2.81505124576574,1,-1.0394338350474062,15.005654541246232,6.660034139676317,2,0,0,1,0.0,0.9387722571153495,0
3XSJWLQUWUFRCZDJZ2RLJ6KMMDBJZG4D.pdf,0.3,0,0.6666666666666666,0.5227895107101163,0.5934114068272783,0.04916432963899999,0.9663534374653441,0.26687633714001496,0.734472049689441,0.02562111801242236,2.4627329192546585,16,39.40372670807454,1.8088084950426297,0.018817995061918908,0.14486664230909757,0.7331236628599851,0.4331236628599851,0.23322977460535899,0.7331236628599851,0.13971225603270676,2.5432805447320708,0,-0.39036880370480453,12.149454648112227,5.3607943259282616,2,0,0,1,8.101851851851852e-05,1.5391893563580359,0
3ZVA64MJREBJXFOQOIXK6WJVPBWFJF7L.pdf,0.35,0,0,0,0.5978005845942285,0.003599036820988778,0.7167940275175114,0.28737395096952484,0.671875,0.125,0.125,2,0.25,0.083984375,0.083984375,0.041666666666666664,0.7126260490304752,0.36262604903047524,0.004167978487036206,0.7126260490304752,0.11482546443624675,0.755859375,0,0.2514522070983342,4.957958470594866,2.3988643302545336,2,0,12,1,15.243101851851852,1.1942455409842334,0
3fd6a0981cec7cf21e133249fea7e0e4474ec88d.pdf,0.05,0.47983986991277505,0.4344073650825196,0,0.45489734196045606,0.0026674713902771125,0.9406595718170861,0.7595377854588167,0.23076923076923078,0.06227106227106227,1.8571428571428572,13,24.142857142857142,0.4285714285714286,0.01437024513947591,0.1326530612244898,0.24046221454118333,0.19046221454118334,0.7001973572759028,0.23937765537159172,0.21443512741927273,0.6593406593406594,0,-0.6510323875361286,8.064473744568552,4.051156641116317,2,0,0,1,0.1434375,1.3444723546079507,0
43QM3XC3PVX5LLMG2IHDTOMSCNYZYA7Y.pdf,0.2625,0.5408004437008096,0,0.47471533311321606,0.4873066213587447,0.028667790061758222,0.9515736976216853,0.944486123073665,0.04054054054054054,0.0,0.5540540540540541,8,4.4324324324324325,0.02246165084002922,0.0,0.06156156156156156,0.055513876926335026,0.20698612307366498,0.8960598206953503,0.48528656677447457,0.43179274443240967,0.06300219138056976,0,0.42118975758690463,4.38007171991189,1.9782863256163865,1,0,0,1,0.0,1.6061530088285696,0
44CC3S6FHPO5OFLW26RYVMNN3CLMBFU5.pdf,0.0125,0,0,0,0.6565310656590777,0.005933789366265741,0.7581786133527036,0.043196307531876574,0.9558823529411765,0.022058823529411766,0.0,4,0.0,0.0,0.02108564013840831,0.0,0.9568036924681235,0.9443036924681235,0.19862507911541982,0.9568036924681235,0.30027262680904576,0.9558823529411765,0,0.043196307531876574,7.450913503722568,4.207942337776693,1,0,0,0,0.0,2.002754932629873,0
44PBM3B5SUUOF74NERNZAUH2PBBU5SPB.pdf,0.0,0,0,0.48596327435452075,0.49324122686348487,0.001869848091980485,0.8113189530439966,0.6620267735283024,0.3356643356643357,0.03496503496503497,0.3006993006993007,9,2.7062937062937062,0.10093403100396107,0.01173651523301873,0.030069930069930067,0.3379732264716976,0.3379732264716976,0.473345726572299,0.3379732264716976,0.1552680003917873,0.4365983666682967,0,0.4629557856841276,4.795191281742523,2.647347820042409,1,0,0,0,1.2191666666666667,1.3045601799074815,0
44fd6224a81709051890169e2533ac5fd75cd93a.pdf,0.075,0.47983986991277505,0.4049499837696311,0,0.42777260011117363,0.03456650199120033,0.9368778605450981,0.7581341873161989,0.2237960339943343,0.014164305949008499,2.9801699716713883,18,53.64305949008499,0.6669502202890643,0.0031699154956704575,0.15685105114059938,0.24186581268380114,0.16686581268380113,0.695012047861297,0.2379740572289739,0.1859067874273725,0.8907462542833986,0,-1.5012345522210284,10.924642250777657,5.430072304596928,2,0,0,1,2.3148148148148147e-05,1.2857587052014445,0
45W73IZ4UHYYGASU2Y4JO6Q7SC56OPTI.pdf,0.1125,0,0,0,0.7924675113676838,0.00697717915563323,0.8327599025593659,0.9042352002523218,0.0867579908675799,0.0684931506849315,0.5616438356164384,5,2.808219178082192,0.048727090761243506,0.005942328141615062,0.09360730593607307,0.09576479974767815,0.01673520025232185,0.7369951028116878,0.09576479974767815,0.6967027116200056,0.13548508162882342,0,0.39637707408320955,3.8982347336695335,2.003966014279455,1,0,0,1,0.0,1.5127274139270497,0
46KXLWATPXX7EE6CIIN3H4KUPVN3RX75.pdf,0.2,0,0,0,0.6086834141759888,0.0035121844589141786,0.724588993450552,0.835565906988294,0.09917355371900827,0.04132231404958678,0.38016528925619836,8,3.041322314049587,0.0377023427361519,0.004098080732190424,0.04224058769513315,0.16443409301170597,0.03556590698829404,0.5601549004388461,0.16443409301170597,0.44424932116428284,0.13687589645516018,0,0.5179127522654714,3.7351582895125213,1.9407563392617353,3,0,0,1,0.00028935185185185184,1.1332724076265408,0
